clientmac, # of transitions, month, day, hour, #bldg 1, #floor 1, #time 1 (second), .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03672965274b00e18371a47e5e5e90ad5c8d0295e9955c5862627a5a,14,2,21,8, PGP-BS, ,1981, PGPH7-BS, ,39, OHSSL-BS, ,80, BIZ1,2,41, ARTSCTN,1,255, VEN-BS, ,61, LT11,1,62, AS2,3,33, LT12,1,167, AS2,6,162, AS1,2,40, AS1,1,139, AS1,2,52, AS2,6,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03764b77f9d1fec13edf7e50ab70b53ecc8c5180157ae48972304ed8,1,2,21,8, RC4,1,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037c96a365953356f9d2724d8359de91ee2d0414ef7ee42f8fedfd61,1,2,21,8, T-LAB, L5,2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03899dc778517b5e500c0dda9270ec6829008cf841532a42b77ba20c,1,2,21,8, YNCRC1, L11,3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b1dc2042e5b72732bad86933bf8548528a698be60a0276c677e1ed,1,2,21,8, YNCRC2, L8,3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03bfcd31f6ed373d3d8396e29e43d35505132e2c1513c56f3996d27c,1,2,21,8, YIH,4,3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03c45e7bca850fc5031d9fd1577dc9fa039609df8033064407a41af4,1,2,21,8, MD6,5,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03f528487eaef9deb643b2f827245297c4eb1bb3e16b1c90c7d6a0e0,3,2,21,8, AS8-BS, ,51, ARTSCTN,1,103, LT19,1,3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040751a2ecab0032ba3d0fd813018ddecc8b49caf813c8f8ee59069f,1,2,21,8, E4, B1,3224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040ac3063ecb6c42950fd0ba34bfaf7ce82b9fbc65ac7f57b24a9175,1,2,21,8, S14,2,3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043397e5a720695260807e0e41badb5c13ed2b5afb2a78e52e2a19b2,1,2,21,8, LT27,1,3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043493a3da17cdaa39342409d152b88a2aa43daaaeed58d65d968b1c,1,2,21,8, AS4,2,2837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04372c9e2723421979d66671334e5f658c025a5eee3952b39129c0f1,3,2,21,8, YNCRC2, M,498, YNCRC2, GF,1335, YNCRC3, L1,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047cefe2e3ede582c608d6914e2b122911dc75cf9bcb2578265997ea,1,2,21,8, MD6,2,3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049dae08f72a6d323678456ff1476e8327738d2575a922e2190831f4,1,2,21,8, E2,3,3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a7411f6b67aa7a0dfe0815c2d8a7dc6a939737e9dfbd2ddfa24900,1,2,21,8, E5,3,3560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04adc97f7ce1fc69687af22e34fabcc4655c2940315828f7fecbc146,3,2,21,8, EA,7,2527, EA,6,103, EA,3,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04c8a930d4b2cb40acf871c2f1d75ee1ea7c8ac01f69095d8ed78dbe,1,2,21,8, UTSRC,2,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04caa8eb820be5916eb19e80e0e221683b53565ef40bf5739f374e3c,3,2,21,8, SDE3,3,3412, SDE3,1,108, SDE1,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
